Iteration,Top5Similarity,Max Comp,Min Comp,Centroids_saturation_high,Centroids_saturation_low,Centroids_saturation_medium,Random,LHS,K-Means,Farthest,ODAL,K-Center,Random+Top5Similarity,Random+Max Comp,Random+Min Comp,Random+Centroids_saturation_high,Random+Centroids_saturation_low,Random+Centroids_saturation_medium,Random+LHS,Random+K-Means,Random+Farthest,Random+ODAL,Random+K-Center
65,0.08396670100251628,0.005231632920037801,0.03377242727154679,0.028982918550005194,0.018760954601985718,0.021209004521165843,0.022600708045076266,0.0238475694304476,0.0263437674415665,0.011701366246022258,0.03532402320392549,0.013025338395231489,0.01671384555773179,0.0062978587009997825,0.008393731268354451,0.013362343640572519,0.017215145546493546,0.015467438293077522,0.019869702655939934,0.018666830307907226,0.007203455666699935,0.012109668457320125,0.007108293491678832
66,0.0833116448356962,0.0052190975575689995,0.033772994206774994,0.028824972420211585,0.018733419729145294,0.020835449386448778,0.02254395892327801,0.02374909476215824,0.02620499559242779,0.0116907049914813,0.0352175387827454,0.012699406628236551,0.01656839286436435,0.006260517738765217,0.008620037695067756,0.013301758918080558,0.017158117789827912,0.015341321338656708,0.01977788279436385,0.018461070417674197,0.007162083812461023,0.01207733098966935,0.007304001419259187
67,0.08347606450631488,0.005217131207806599,0.0336827896518202,0.02874931228205536,0.01875733036403916,0.020713294255099428,0.022498061880278298,0.023443094509593206,0.02616726611535164,0.012784995354681049,0.03512439593788809,0.012707272782957562,0.0164308707137674,0.006242431062984949,0.008601265712116479,0.013252897964803861,0.017043492164281013,0.015275967897931557,0.019741977823864266,0.018350348359921238,0.007214349399133178,0.013046989619666386,0.0072320647800866115
68,0.08320668443466481,0.005170362494093401,0.0340330226842468,0.028670705316798162,0.018631150478252253,0.02064699505108428,0.02234432744382399,0.02551844462286601,0.026077750617061912,0.012760526505647298,0.0350634470532325,0.012714585437201073,0.016463956898189313,0.006186930394357867,0.008564106358514723,0.01317179865473668,0.016925060216091824,0.01520259965817332,0.019740889776630532,0.018307319176625748,0.007183384119954456,0.012991221032009014,0.007223580598067851
69,0.08240203028336258,0.0050745036200745,0.034046715633432596,0.028559442681593328,0.01849740480181227,0.02046006475524788,0.0221596247229131,0.025446399658573548,0.026036934670893627,0.012763912740403916,0.03500903196046837,0.012626840853581976,0.016396996602635352,0.006125743651122399,0.008534918635452866,0.01303125573195309,0.016890821668765266,0.015207277922150831,0.01968559982419388,0.01826425441807095,0.007412382207358538,0.012970844415050828,0.0075141285185298555
70,0.08245312120711622,0.0050728067652085,0.0336731983375278,0.02843550913927615,0.018428056178113467,0.020447829456916058,0.022038001066913955,0.025382160166899488,0.02598833332344314,0.01267357142591005,0.034831146496411516,0.012439824558694712,0.016390207568205424,0.0061060308662974,0.008547312365672178,0.01302541625928023,0.016863502179234536,0.015116582887073503,0.019701372564906918,0.018151495424772224,0.007379941683895626,0.013034021096592515,0.007496072405826513
71,0.08232943134201941,0.005416163282366799,0.0336611945117155,0.028297558752386938,0.018391439698285442,0.020444084292518632,0.02201039621069592,0.02539719244187191,0.02589052408144311,0.014177245961903001,0.034626239842253534,0.01231003320922185,0.016375038113656787,0.006019979715130234,0.008512269568186678,0.013896814577183423,0.016852289451909256,0.015003393952750308,0.019721067965328718,0.018059919691403473,0.007344961807505975,0.013028088505520027,0.0074796752748687145
72,0.0823522211533091,0.0054003509784075,0.03358161410127349,0.02820549020802578,0.01832648171135214,0.02039913081013622,0.02181909241986178,0.0252891451194157,0.025581216035700488,0.014138075108819082,0.03453848934656389,0.012222080013674511,0.016329709063793784,0.0059632586475563834,0.008475310246126421,0.013818630728100509,0.01668286166343102,0.014993805712463023,0.01969510748495905,0.018038561568897927,0.00731041493978565,0.013027707196141486,0.007422322227308915
73,0.08204173899842028,0.005383015002257801,0.03353778192464919,0.02809937319597644,0.01836066035807208,0.020372634630232173,0.021824219510953025,0.025158856671938932,0.02546064016931949,0.014071899235475938,0.034477532952221265,0.012149808153181575,0.016236917238653486,0.005908912524079016,0.008453757222370987,0.0149187114096904,0.016669117076856244,0.014970790527986987,0.019615131810353435,0.018021309046967714,0.0072140336541200245,0.012978302808833183,0.007408924430477057
74,0.08188600375671119,0.005761026124377699,0.03353274054758499,0.028045483188408632,0.0182089828980024,0.02030219010292765,0.021766994948754552,0.025155510011254743,0.025284107444375974,0.01405839500988736,0.03440277328524769,0.012099908210249201,0.016164827613268998,0.0058659921066904,0.008440502435424489,0.014900579938623888,0.0166272253871248,0.014932347486260778,0.01960638143752288,0.0179684292314072,0.007200144660578301,0.012895078494761656,0.007355756107113844
75,0.08175672877726528,0.005755129323585001,0.033453519963194296,0.02808387783319216,0.018196385492445972,0.02028180384415349,0.02154880394417686,0.025140808165571866,0.02521580870420049,0.01403357295222692,0.03422028129345524,0.01210213576363375,0.016149989481064653,0.00576218143239945,0.008403164552506646,0.014887027344354964,0.016618746481966713,0.016222945353509974,0.019519441160423534,0.01795794224127866,0.007197672075257038,0.012825310389040485,0.007305699341834815
76,0.08181029948438652,0.005751808209783901,0.03339093384445519,0.028060884726482056,0.017957607579752684,0.02025824674801558,0.02142272527795068,0.0251107570560382,0.025084913718457873,0.01398254320162822,0.03413684920356764,0.012047923841487224,0.016153856339774002,0.005664146818790417,0.00849462324054432,0.014860488238974524,0.01656494546579442,0.016199379530990626,0.019556649017559217,0.01789807260664145,0.0071875731677166,0.012857385730965714,0.007273621277042386
77,0.0817735355412975,0.0057341071932797,0.0333296067333148,0.02794969402484333,0.019360687879185767,0.02025227209401434,0.02135820308966834,0.025144743560214768,0.025035074732741976,0.01384391210851576,0.03399242719960046,0.011856083321875752,0.016099543044598312,0.005651367256615199,0.008459705405240412,0.014650580864255013,0.016510457153994126,0.016105209532881973,0.01953910754839585,0.01786099206907141,0.007136331203199012,0.01279606267154183,0.007251333630288528
78,0.08179239150825648,0.0057112889918038,0.0329681958678476,0.02786700457693273,0.019322046489718234,0.020163782577224273,0.02128722981134125,0.025053833629947828,0.025138360571306036,0.0160754734265413,0.03401123384198282,0.011834087642289477,0.016067386984549414,0.005607328073342299,0.008437835164626767,0.014437170872386376,0.016417452655714888,0.016176891978014536,0.019480397622423234,0.017810540428325673,0.0071045805416849375,0.012779566251987829,0.007573182635986682
79,0.08070989286300968,0.0056985856637324995,0.03287859966566149,0.0278233510576618,0.019234711849302453,0.019961122374231557,0.021131496675819955,0.0250078974885914,0.025029520850159012,0.0161387775512882,0.03389050702172441,0.0117928313707278,0.0176119943578015,0.005540570425934334,0.008361743291028045,0.01576509769449804,0.0163892981929123,0.016124750298283738,0.019425559999384615,0.01764959978641986,0.007372884061923514,0.012758780047163545,0.00753520590079185
80,0.08062014289981248,0.005633621453343201,0.03285928101364521,0.027718247813248175,0.019196983279255158,0.01990013016304568,0.02083639921258098,0.024937527539434463,0.024974785001856785,0.016009845448801574,0.033793295086549345,0.011726500272676224,0.01762497431316103,0.005529321308408166,0.008188902332428045,0.015706283170628742,0.01612410184770478,0.01588450436675689,0.01930400106797235,0.017450734540139786,0.007726613857035217,0.0126610197752685,0.00749884038820555
81,0.0803384690500427,0.0056336029039072,0.0328354757345894,0.02760007672529845,0.019006036773294478,0.023895055648844376,0.020787517005048686,0.024843069844165292,0.024963253787110534,0.015963162930898625,0.03373871053553631,0.011723465195515688,0.017611661463128016,0.005509076223392933,0.008610638721228,0.015554665680102714,0.016004179434382957,0.015809934865952363,0.01928332234266555,0.017414812709980576,0.007698805917759201,0.012618748675141485,0.00797827514701676
82,0.08046753291426668,0.0056151667212557,0.03273629095773461,0.027508158960838098,0.01898068667091877,0.023779175051639113,0.02075295061821763,0.024718392212370842,0.024858286139337275,0.0156061838079307,0.033717043904444216,0.011693032169460512,0.017579252461064013,0.00545078826470425,0.008554710607043676,0.015519405621137655,0.016015569035645882,0.015752978483685537,0.019094876840613617,0.017359052485192736,0.007666839299216782,0.0125055701939765,0.00792102670379694
83,0.08050473134032869,0.005616324414219301,0.0327333374442334,0.027316402405619233,0.018928233915119757,0.023744709456040725,0.020720931187968403,0.024582166520326777,0.02482790903916259,0.0155750937679702,0.03354683366798225,0.011673216283618513,0.017342092078307874,0.005426286935595649,0.008543856167676575,0.015475238089788873,0.016024105250702598,0.015657785173175152,0.01900125195625347,0.017382925952195264,0.007665348871862516,0.0124702653815327,0.00791541214004554
84,0.07926217267998828,0.005473976042791801,0.032731780968100595,0.027170780616295208,0.018943226547687292,0.023664045471427562,0.020665792096111857,0.024561611549618185,0.024787662797400224,0.01565660651265735,0.033443842560598125,0.011543223847804889,0.017268997208957484,0.005416399682907167,0.008490706802333962,0.015342856434316616,0.015860576360335277,0.0155550800287842,0.0191320052497773,0.017329039672652487,0.007644910466326884,0.012413536031071258,0.0079049075800734
85,0.0781102307461571,0.0054687590012764,0.03258052641423959,0.027095001865721523,0.0189193462768988,0.023537580893491537,0.020629772930104602,0.02449661264524661,0.024755571382551564,0.015637647891064674,0.03318649008234481,0.012450257123485613,0.017245339558037687,0.005409726383637933,0.008472252985132864,0.015334560214365012,0.015856506268932053,0.01534806520673655,0.01909384543552302,0.01728106807596265,0.007614272443285184,0.013615728806290882,0.007885219017469119
86,0.07818291587177702,0.0054762041560475,0.03271984091247491,0.02699793245798936,0.01884655653011522,0.023519535340900004,0.020538942304316413,0.02440985998107449,0.02466889766815021,0.0155652594890902,0.032985338069476136,0.013837485353248885,0.017263148430389213,0.005397339238397033,0.008457525894081889,0.015302156693942887,0.01578175111717199,0.015319874381523175,0.01885134385215757,0.017203293495842237,0.007588769744352749,0.013624320842420483,0.00783736428148586
87,0.078065529233854,0.0053967040197693,0.032718314367638605,0.02691808064680734,0.018703001757759033,0.023533603094434703,0.020503499995078278,0.024389384437218137,0.02456497823448525,0.0155223330293558,0.03289351411465471,0.013843861279678049,0.017258825394590387,0.005332529423211218,0.008435617376138925,0.0151482309858044,0.01570003014556461,0.015288524089596451,0.0188348824981503,0.017127032357439488,0.007583332978251984,0.013573161697847917,0.007805220191843519
88,0.0776343164214064,0.005350886398280999,0.03255162165525471,0.02685466942719152,0.01871737354000164,0.023468602714189563,0.022425459794276348,0.024316364470905197,0.024412476582243887,0.015464382257146227,0.032908855470259506,0.01379394919098185,0.01721694256867277,0.005315841598792566,0.008383981250221013,0.014948017144339213,0.016882189420140012,0.015254847463498361,0.018841332717085782,0.016926210151830837,0.007574346727829717,0.013404720806162182,0.0085094761771256
89,0.0772052450563815,0.0053521621578438,0.03252483673342799,0.02671810179056782,0.01866487103925762,0.023400733430774024,0.022242903802251038,0.024187851341147988,0.024350197760876765,0.015423556963907,0.03277367321336676,0.01376766486392395,0.017289117534916087,0.0052833096165622664,0.008365163510070113,0.014998856726076999,0.018575325920504628,0.015228239819199064,0.018842389027434417,0.016901202121670827,0.0075417829955361825,0.013456712629502418,0.008502514117654025
90,0.07675066910577141,0.005346113542977301,0.03125224882886969,0.026581722345601477,0.018646703947741355,0.023268049963268384,0.02228280318828676,0.024115328331007733,0.024175338503402262,0.015426848263373875,0.0326480881835773,0.013702402239229269,0.017149786189106658,0.005258795443600683,0.008342444388951988,0.014960116294599715,0.018541166499121183,0.01520422266728906,0.018805157032382915,0.016849027961170226,0.007564032326251383,0.013431031249124266,0.008486593542153425
91,0.0759536122702954,0.005348985650422201,0.0312697151679785,0.026481824700670037,0.01860531815654182,0.023264919992058302,0.022213027707107737,0.0239561839781196,0.024035108449223425,0.015391452561926977,0.03239867576763652,0.015458586404065399,0.01715863971029997,0.005187374047007267,0.00831927370335975,0.01492998190728884,0.018537697844460698,0.015183227026611125,0.018761774324522935,0.016828014928677623,0.0075296576001338995,0.01360013355814145,0.008456265070127474
92,0.07600287515929818,0.0053351449778464,0.031098499672360704,0.026428179285328212,0.018605212869956412,0.023120500587341386,0.022158363304168066,0.0238932115238999,0.024014856842691775,0.015088503387228974,0.03224345586540809,0.0154517375980009,0.01712136982716733,0.005162397912399517,0.008300114343219587,0.014876456598195057,0.018385104668220045,0.0149895936989346,0.018699977127481615,0.016785607394646213,0.007516545617183784,0.013340175210688483,0.0084278740318053
93,0.07594968761280471,0.005310378556291501,0.0306141705238343,0.026347110741974,0.018430127398642856,0.023071516668731397,0.024384956158020187,0.023845104501409368,0.02397954863883991,0.01499763420640715,0.03197250022205697,0.015409753280218161,0.01709355319162797,0.00517805210554232,0.008277418739181126,0.01476369424455043,0.01835597513349277,0.016450354735250687,0.018542439030334652,0.016745594614863413,0.007447554455168666,0.013288808020349983,0.008396816762907475
94,0.07594516961316358,0.005308267523376901,0.030625332549288696,0.026321273760324955,0.018287990942791214,0.0230529963858143,0.024374273666247642,0.023781296569755313,0.023967929592119262,0.014679458244235326,0.031912734791509564,0.01532292055547776,0.017077089503789916,0.00517736829500165,0.008238256731041664,0.0147466236793025,0.01829387145024397,0.016390953222012887,0.018521339509060982,0.016738712765794087,0.007423119087763517,0.01469602609181386,0.008394113255882948
95,0.07576012991215851,0.0053052959654536,0.0305945057809456,0.026268803317098143,0.018242629260273233,0.02295805398179649,0.024365215983696446,0.02355457686200471,0.023899647929590713,0.0178070533098502,0.03183081776526719,0.015224698761238201,0.01706314909064953,0.005185408632768,0.008225543754584261,0.016318543446017818,0.018278438262157644,0.01636716131499996,0.018511688384656166,0.018431678244619727,0.007421401841073233,0.017069193580971927,0.008374241102424075
96,0.0756111272096519,0.005291382305844299,0.0304659925647362,0.02610298747215911,0.018227322605606333,0.02289056057759055,0.024252736052668644,0.023499649280894777,0.023730262807774426,0.017745507917527367,0.03181647522540621,0.017775157863996624,0.017049672531467,0.005177956158243333,0.008218844449603437,0.016241826752886452,0.0182555706149004,0.016284169738566372,0.01847349281911365,0.018411623731233555,0.007377025386659016,0.021067885381467966,0.0094719430886303
97,0.0750644728880231,0.005287113467055199,0.030402792075044392,0.026031737605959754,0.018177410762902232,0.022824476224805074,0.024200057899737,0.023394479645744332,0.026348476449243884,0.0177119102504481,0.031771914158498074,0.01774711211250215,0.01700964884238403,0.005153064580732033,0.008648838984071984,0.01622071063487835,0.018217248682314387,0.016255574866855502,0.018400849627852718,0.018384920280149784,0.007347519102770066,0.021031309306977233,0.0117114352838673
98,0.0749507931072414,0.0052547727129421,0.030258395632705805,0.02591861168419527,0.018080840937284987,0.0226702314248175,0.024134900357054758,0.023341074857304966,0.026160791968043114,0.017712027643151565,0.03163894004242733,0.017719439684405872,0.016953710109526572,0.005101519971546866,0.00860428657578067,0.016180402917216216,0.018168224664763342,0.016224748075854313,0.01836829108772117,0.01833537998677843,0.007316998345193467,0.021000503493362268,0.011657395706783551
99,0.07351470064793068,0.005098902576456501,0.0300145118111737,0.02577601274227197,0.01799517243449851,0.022545083247884286,0.02409673942960427,0.025544990543228677,0.02612618303250864,0.01768214669381697,0.03153907304555984,0.0175720764599004,0.016918617917854005,0.005091743278949766,0.008598022739675403,0.016088513254024533,0.018145086420965174,0.01616504732643267,0.018258081920155,0.0183264497896885,0.007324696051645734,0.020987813690577367,0.011393536799386001
100,0.0733530311204943,0.005103523201789701,0.029928849223800104,0.025676110232370118,0.017952737728609794,0.022463131674582238,0.0240370445056582,0.025369790274356686,0.026013062182433,0.01767303078544377,0.0314253150547862,0.0175629631089416,0.016874593653443702,0.0050922890956483,0.008579784181890572,0.016082993918192085,0.01805209934036849,0.016147436033564385,0.018235507229480568,0.018304289910482902,0.007807538588765621,0.0209415143103794,0.0113881295390215
