Iteration,Top5Similarity,Max Comp,Min Comp,Centroids_saturation_low,Centroids_saturation_medium,Centroids_saturation_high,Random,LHS,K-Means,Farthest,ODAL,K-Center,Random+Top5Similarity,Random+Max Comp,Random+Min Comp,Random+Centroids_saturation_low,Random+Centroids_saturation_medium,Random+Centroids_saturation_high,Random+LHS,Random+K-Means,Random+Farthest,Random+ODAL,Random+K-Center
65,0.047458172295475394,0.0056246524225914,0.022900590585636003,0.027535040501908886,0.02610206663894929,0.02690391438762068,0.026760566880819858,0.0220858994021981,0.009940727042815902,0.012796645274589449,0.03042285491890925,0.0068666957666218,0.018396438217868898,0.0054907571840862,0.005439465953906472,0.0083302270978074,0.01031119105208541,0.011984414461370147,0.00523693787563707,0.006203514283700311,0.007437355734473249,0.005825154165246367,0.006424521093096389
66,0.04698445812445529,0.0056398475029239,0.022901713405498295,0.027430902560318705,0.026072987869574,0.026911351739907042,0.026753876048306542,0.02204366628571626,0.00977679745288114,0.01276960805166235,0.030485013217187534,0.006835028440993244,0.0181873895930748,0.0054611612957761995,0.005410819099635815,0.008617841252522379,0.010288546617119202,0.0127803221834766,0.0051309543668474795,0.0061405698500545,0.007411604251519875,0.005798872358214777,0.006364375890281433
67,0.046214119442756,0.005805134795169199,0.023044726389577396,0.027365218520924238,0.0260144180469213,0.02683748979341889,0.02686235248560393,0.02194881274325566,0.0110018933884306,0.01266000220654735,0.030417795202107537,0.006788100383890214,0.018246850847549772,0.00538547640170355,0.005387142959541533,0.008642651666580878,0.01026009948498525,0.01259880925341671,0.00499499336686354,0.0060922873067077495,0.007307154722002025,0.005611497456103678,0.006315484477569655
68,0.04629696861355039,0.0057922680886276995,0.0229984352233471,0.02730474528352641,0.025824971654486422,0.02666324643136021,0.02685571031464021,0.0219250856044319,0.010975992143648701,0.012609300764931988,0.03011676534800151,0.006765634506331927,0.018154243142813203,0.00530399846518315,0.0054526610584144,0.009103477448972875,0.010248227214406361,0.012598849903799322,0.00491442747042704,0.006182164619240533,0.007296040342176463,0.005764508754643872,0.00628873813892849
69,0.044445178410339695,0.0053367784197521995,0.0230198533462643,0.027278597426529695,0.02580035477817109,0.0265760807248556,0.026658588269997886,0.02184832962172687,0.010828589879705725,0.013709999484029659,0.0300416738507187,0.006733493873990228,0.018038025719407037,0.00527182216879255,0.0053971689295453,0.009045222987645277,0.010188568319366941,0.012563357517023886,0.0048586222589314795,0.006149491932982511,0.00719896424244955,0.005720673615104843,0.006265256672896677
70,0.04468003717404711,0.004828998023768501,0.022963580048417098,0.027157377127439347,0.02575964846666553,0.02650123450013791,0.026475710011355843,0.02179410813221096,0.01081946682583735,0.013688216811556698,0.029940193581642273,0.007011424996376701,0.017989261055038876,0.0052645793282225,0.005397238459487975,0.008978296475003363,0.010057255307495239,0.012578553700443479,0.0048263479699568205,0.006063382205535322,0.0071689655095132,0.005683517645346585,0.006625155657623829
71,0.04478886528063159,0.004821660162595801,0.022977057656953202,0.027104401117475176,0.02560536821663676,0.02645678134079802,0.026289474825272687,0.02170829438498457,0.010786531067939174,0.013634865363180457,0.029792356924434375,0.00693438208410115,0.01790484789819165,0.0051166334728407,0.0052928904835157,0.00901834806925425,0.010625126822997544,0.012535425635720744,0.00478507429504462,0.00600933358377311,0.007152152269635838,0.005762473001061933,0.006615757687560501
72,0.04471214225775571,0.004801218690576501,0.022908270621996497,0.027036659510668082,0.02562192383079246,0.02640059632959137,0.026296910736174888,0.02150441379311932,0.010761757491366524,0.013462985106244116,0.02957640923436091,0.006813946888295885,0.01783132039070724,0.00509412497796895,0.0051425151881878675,0.009576610135336758,0.010609453227527457,0.012635816808130302,0.0046948382629632785,0.005978964940059801,0.007131137573585687,0.00587430615411552,0.006578970610112372
73,0.04466457493753229,0.0047944667478021005,0.022901823778137296,0.027057959586956042,0.02556492069722638,0.02630692928622765,0.026339462711250268,0.023369021383301023,0.010808239961372423,0.013437817937444555,0.02938491396376889,0.006718604538513366,0.017729982751489588,0.00492951183782755,0.00535563441283715,0.009569042225113343,0.010597402784320156,0.012576744721418854,0.004635406444841856,0.006060609669576763,0.007093630427480888,0.006063175057121525,0.0065313907776097715
74,0.044793313635151204,0.0046490275360277005,0.0228913603621157,0.027030565910913452,0.025501575669778093,0.02624129801798093,0.02637065010933447,0.02336631776676631,0.0103015925735538,0.013406592289830242,0.029205811997624162,0.006685581426178467,0.01782091954264585,,0.0053259395296387495,0.009545493318759885,0.011437462496701063,0.01265023118300421,0.004577129801929456,0.006007415479576199,0.0070113788195128625,0.00605677402452515,0.006429690689924371
75,0.04425709524888939,0.0044811810830101,0.022864176403969202,0.02693471192065966,0.02540723565006653,0.026204294755307646,0.026466488200531015,0.023344892447062424,0.010129252520002352,0.013236507457993886,0.029022657053637012,0.006645762140398768,0.01765242765475324,,0.005311883400347699,0.009525103700969572,0.011400095515830188,0.012626037144817555,0.004508101118539714,0.006343652982345617,0.007633271017741149,0.0059288781467311995,0.006358072372647872
76,0.044219124880940805,,0.022850390542097,0.02683786615445999,0.02519112359726925,0.026215814123026798,0.02621219853732047,0.023267969020674396,0.0118920375060567,0.014640250012533683,0.028904843701237325,0.0065986987512466665,0.019404351257024173,,0.00520408033192295,0.009535442982336027,0.011518360025142027,0.013491665868183964,0.004439866815800742,0.00661641311965098,0.007593012507590451,0.006258616195779267,0.0066261143698589505
77,0.04420504750919451,,0.022811809562225397,0.02679347796024221,0.02507427041614526,0.02614638773158783,0.0260894319293225,0.023173099046027157,0.011797021049809835,0.014573119743878449,0.028868417964731125,0.006588474671004617,0.019322678438830444,,0.0051604473381472,0.009510623385129443,0.01145531876023629,0.013444209247200738,0.004378606264612415,0.006567391777150019,0.008115987958532741,0.006210755646570267,0.006690251200441284
78,0.04414185705302189,,0.0225463470117456,0.02671311640809716,0.02510810935783629,0.026104937897174007,0.026066507784149855,0.023155395912671912,0.011677027448710567,0.01648303988870996,0.02876798312173456,0.006554802557467067,0.021690630017323548,,0.0050806595194483,0.00949897875526673,0.012316467195421312,0.014579849202128086,0.0042884407185677,0.00658724438460398,0.008871863391079975,0.006184406858121033,0.006565584877096284
79,0.0437756056730868,,0.022429663913267596,0.026699457361341234,0.025082795628056143,0.02604906475486689,0.025963133558577985,0.023159420367428636,0.011627320891990768,0.016468870082305482,0.028612523999936634,0.006520226173476684,0.02151953718274952,,0.004921867737429799,0.009472017272664815,0.012259697819448684,0.014570432341390544,0.0041905217049557995,0.006545145199586639,0.0088437117127264,0.006148819902392667,0.008209355102224565
80,0.0422772241238536,,0.022433387433422904,0.026657533991696368,0.025036154567964125,0.02597304861789231,0.025875322257904416,0.02309527519000291,0.011608489258664834,0.0164058839506536,0.0283807990395711,0.006500321579635667,0.0247322340587388,,,0.009438817058536943,0.012172956582630843,0.014457856668479945,0.0041520660685988395,0.0069047619615017755,0.00881549354390175,0.006105805263444667,0.008189266757558699
81,0.04187595393274401,,0.022428668140927095,0.02647335359526138,0.02490755635524925,0.025744474269568374,0.0258215862613946,0.023049613117663556,0.0115825471266648,0.01638668426233572,0.02831084485920724,0.006398083605623883,0.024671697462575498,,,0.009379988251646059,0.01213089434477417,0.014299745750074531,0.003914176896644525,0.006761270603260525,0.008719717029996625,0.006085207878336299,0.008148967640574533
82,0.0415705496387861,,0.022411150033037504,0.026292321931871986,0.02462394914654327,0.02553166852358486,0.0292656463717229,0.0228355017329437,0.01486003016347765,0.01621329366270154,0.031357484124518546,0.00668736045148296,0.02443870237656538,,,0.009291116430556828,0.013174962984315766,0.014257049362020543,0.0037446208750692503,0.007502428953180834,0.009925060008173767,0.006052538085628733,0.008123193188649134
83,0.0415939684198669,,0.0223401931262647,0.026234827406413162,0.02458041544328588,0.025469636555099866,0.02926789750970223,0.02273269426592532,0.01476413100553375,0.01618299737522928,0.03127352465086786,0.0070874616541195,0.029109988192186048,,,0.009923952213621816,0.013114433044453833,0.014222552119274671,0.0034988596157437004,0.007446178138959834,0.009726168491416031,0.005986823445175667,0.0080892409023512
84,0.04131590464584871,,0.0222993668043947,0.02616665579562193,0.024395063592387807,0.02542821555375043,0.028976582572853137,0.022616177167334724,0.014753154141102749,0.016194831286497617,0.031173903198823433,0.007072889401262125,0.029236996271416325,,,0.0098603018928436,0.013086754054492966,0.014186352185847587,0.0034936896930621666,0.0074168658701031995,0.0121766976938587,0.005934961442932399,0.008033400832032802
85,0.0412009874588995,,0.022313635679621198,0.026047157441242752,0.02438730380360203,0.02528945689805785,0.028943385914830883,0.02253458355360749,0.01433235551345575,0.01611816794217192,0.030940347552730344,0.00706589349801585,0.029156238434237473,,,0.0098386637130922,0.013030252510607333,0.014028148242779644,0.00340408588674855,0.007406837091966967,0.0194098811856542,0.0061113974927802,0.007986112787918801
86,0.041021661465175205,,0.0221400744746415,0.025981137848909257,0.02435736841920418,0.02520814100309468,0.028934935929103883,0.02251057812151588,0.01430845750839375,0.01608684060498978,0.030808842034595073,0.0070326053291179,0.028858008069703525,,,0.010743649416292661,0.012902361831657582,0.013959458149033155,0.00340309617142715,0.0073662244660494995,0.0190801611319964,0.0077017654602761,0.007948526341540368
87,0.0406232685725345,,0.021979018330812096,0.025925116321819992,0.02429028851338714,0.025039845432896002,0.0287152780696996,0.022428461245149637,0.014301630864293,0.016031855453118797,0.03065824484488793,0.007028949105475425,0.0288056859687296,,,0.010719314857408221,0.012813816406280118,0.013898469325963572,0.003395200653286,0.007329020370063666,0.0190608440059771,0.0076544600088665,0.007925605376270734
88,0.0405636337397527,,0.021986823893378603,0.02587606655791484,0.02424237179596928,0.024930326099167406,0.02863641685485335,0.022374238099120935,0.014253788983567,0.015951397625761064,0.03064093411561037,0.007008651792062,0.028497139955252476,,,0.010702204622739821,0.012749255905557401,0.013886418158765814,0.00330928953214805,0.007297421103648134,0.0190529622890212,0.0076484577581925,0.007858302248631266
89,0.040312603941979,,0.021207424207390604,0.025754638403534535,0.02413447172925275,0.02471754678625187,0.028454183053149062,0.022212019407191533,0.01417581972604055,0.01577846330789386,0.03054618571082659,0.006999859651512425,0.0283485988309297,,,0.01066173400307768,0.012682215201190667,0.0138259141238114,0.0033004047882759,0.0072808459369312,0.0190421535648687,0.0075524198079744,0.007854936982394768
90,0.040398889962887805,,0.020551691391234698,0.02555134380789087,0.02397210307186539,0.02462195937864372,0.028274809094429584,0.022036437815132145,0.014146636762267649,0.01574506384576756,0.030490533827538017,0.006981329522664825,0.028114187432391552,,,0.01056307340159488,0.014286933753994622,0.013778332815788599,0.0032513769093625,0.007272994961925333,0.0189283943396304,0.0075453948689697,0.007806179393337967
91,0.040213066354088396,,0.0204392616922158,0.02534383514287658,0.02374788544421596,0.024739409670945574,0.0280339883484821,0.021966179563536987,0.0141401285624455,0.0156543675654644,0.030388237735705585,0.006961509807490499,0.027999926076061925,,,0.01060627888667696,0.01427483237568496,0.015201183157080383,0.0032462319417165,0.007250439330253433,0.0189238129904377,0.0075405726319242,0.0077784300309623996
92,0.0399643911514685,,0.020502771778832096,0.02534363653608645,0.0236333054837031,0.0246314586422865,0.027871950831764716,0.02194591946510767,0.014076732845006299,0.01553705799441708,0.030203147003013957,0.006898624656082226,0.027729798319269347,,,0.0107140475395953,0.01427388584849254,0.01744338473601322,0.0032426509604189,0.007196486142281266,0.0189478230643264,0.0074396005337796,0.007733512340423365
93,0.03998552626803909,,0.020479018042037896,0.02519398211052614,0.0235673997817859,0.024540310408306048,0.027787805305829364,0.021939038937492102,0.014062907404379201,0.01551068753463734,0.030045690188469858,0.007527727186094401,0.027686576411681974,,,0.0106698209315935,0.01421944944371464,0.017336981713033838,0.00323445897813605,0.0071680830272343,0.0189220323950831,0.0074361443199675,0.007725449493343167
94,0.04002132703418681,,0.0202947167369717,0.02515817939892968,0.023456879263538077,0.024356595552345938,0.027602498426347735,0.021864862113031857,0.0140084275570799,0.015403484585300442,0.029856126804089545,0.0075240165110651335,0.02732722051705675,,,0.010670130181483278,0.01414636159271262,0.017317552567778942,0.0032051959685987,0.0071417927705298,0.0188557267696453,0.0074105154613033,0.007719001423566967
95,0.039834241414268605,,0.019930403075241403,0.02508470329763674,0.023316059914531558,0.024256453670120588,0.027726901002974248,0.021872354136287932,0.0139852171369977,0.0152569689806316,0.029639755071363984,0.007481779370346567,0.02726818393655115,,,0.01250628008881505,0.01405140887870564,0.0173464436514362,0.0033553650240161,0.007127984967021766,0.0188689011401343,0.0073791599487931,0.007675554588331299
96,0.039844735717143906,,0.019910735948175405,0.024965787948777428,0.023257314800357358,0.024151466747867646,0.027424860317177113,0.021795496314996776,0.01393910066847585,0.01510360735219252,0.029404856117069705,0.0074185329697707665,0.027236083144355848,,,0.012389299748058101,0.0167949170699167,0.017360341417596965,0.0031979765837323,0.0071088861054952,0.0188057848415004,0.00746534595967,0.007626423014690434
97,0.0394837391422534,,0.0198818327024361,0.02484175091808506,0.023117440456583503,0.02410174688846594,0.027198804966538283,0.021672388347466383,0.013835572103002451,0.015071321698357301,0.02945019779690547,0.006131720020991267,0.027011582182565073,,,0.012374437408483074,0.016771677946732177,0.01728718996837288,0.0031275243347613,0.007106061678909433,0.0188080342248914,0.0074621432872957,0.007590841356551567
98,0.03937565154717781,,0.0198209783222674,0.02481176763978616,0.02298401768732033,0.02400185509193198,0.0271656139936359,0.0217083681530143,0.01383318922795965,0.015048918677850862,0.02943041322182931,0.0073802465796055,0.026580055594224675,,,0.01235722789290455,0.0167384619904462,0.017225702567304817,0.0031155983095257,0.007106940138225233,0.0186835137339445,0.0074364016121154,0.007479496402399067
99,0.0394643170811288,,0.019722423928973398,0.02466062810434522,0.02291173470259904,0.0238539529680374,0.02701942379462062,0.021653978480396366,0.0138823802891922,0.01500048745072174,0.029266362393613642,0.00737145567683045,0.026429356048941824,,,0.01235664582732955,0.016685204850310824,0.017142893193381397,0.0031080817997348,0.007065743603964467,0.0186337808648776,0.0074100078313347,0.007461364510954267
100,0.03907407812771659,,0.019574632208206703,0.024548902953434277,0.02284725503053677,0.0237535217295603,0.02696290791578915,0.02160208159297869,0.01385622259309055,0.01499493145174976,0.02916875703400523,0.0073757572479097,0.026363439761010597,,,0.012234262863253225,0.016587588256448075,0.0171450018766345,0.0030998203804751,0.0070651077746500665,0.0185875577720987,0.0073942000361429,0.007452976605272033
