Iteration,Top5Similarity,Max Comp,Min Comp,Centroids_saturation_medium,Centroids_saturation_low,Centroids_saturation_high,Random,LHS,K-Means,Farthest,ODAL,K-Center,Random+Top5Similarity,Random+Max Comp,Random+Min Comp,Random+Centroids_saturation_medium,Random+Centroids_saturation_low,Random+Centroids_saturation_high,Random+LHS,Random+K-Means,Random+Farthest,Random+ODAL,Random+K-Center
65,0.039139964886218195,0.0397677127865002,0.005874018699177699,0.061159638230411824,0.04906504501388293,0.045571319951994094,0.03420649287066303,0.04263503985821155,0.017017646171028744,0.02652092706898395,0.04732759238818337,0.025121166084023084,0.021850612058676992,0.016059056687088617,0.005540723712625,0.023987406973172684,0.019547859852160163,0.01805196453660865,0.01592211535668965,0.01785278179490261,0.01588656417480977,0.006964367783259951,0.012580067647097855
66,0.0390256222006416,0.03943154384684871,0.005859371021442899,0.06104967606470686,0.048883531878579356,0.04549285982001564,0.034076196820684586,0.04241798850095992,0.016605187641382756,0.02634659590893309,0.047225388803482274,0.025061430332422398,0.021749132137709147,0.01601390018898824,0.00566884636585782,0.02401980964094335,0.01947558245153229,0.01798829239227153,0.01591871903035565,0.017720375454926225,0.017006361821768214,0.006939115059347313,0.012575870699908188
67,0.0389911453883915,0.0389548478163455,0.0057598144746948,0.06092632561904704,0.04850503691840436,0.0452767229096435,0.03386201198695442,0.04227718447367446,0.016478579259660522,0.026215355871807677,0.0471485569698383,0.025068087733470124,0.021498984232852146,0.01600447685619186,0.005624040530723261,0.023999713995946612,0.01940936814285814,0.017950322379863957,0.0158772482672919,0.017548063494475036,0.01701818672559521,0.006800961453918563,0.012552116630314454
68,0.039063186443246405,0.038584989065914795,0.005695974688525,0.06096515654918591,0.04826380381450819,0.04513876640621817,0.033738087949271627,0.04203084478671177,0.016360877731820624,0.026112699721440296,0.04647166087614942,0.02501827284949431,0.02145406245705344,0.015876372566558227,0.0056097365770804,0.02397292252667449,0.019328882630040588,0.01780759441284942,0.015856686188209578,0.017515867173416338,0.01703648298023441,0.006743227320003687,0.012536441142079033
69,0.03886882208009201,0.037839119774192194,0.005574243123913699,0.06042756011970331,0.04766159228786696,0.04489433017704598,0.03360467105798973,0.04188001309168066,0.01630304422957662,0.02611559322536804,0.046356231850159885,0.02490605538403377,0.02140807663305383,0.015664841264800132,0.00573506885014065,0.023825720808191012,0.019298468828002964,0.01756514458294762,0.01577010269593058,0.01750853950784035,0.016962894067965032,0.006932284065571315,0.012436432906692678
70,0.038661289217723396,0.0377887533166269,0.0055779001730518,0.060319538040435126,0.04765580440195229,0.04487549856069857,0.03343299919449304,0.04169891516330175,0.016262360444244253,0.025970946742542373,0.04633116163841582,0.02456962379045227,0.021392451450699103,0.01554886601465188,0.005846930853267166,0.023731600621065354,0.019122441401669188,0.017500108333720298,0.01566621827590181,0.0175036057180745,0.016831993925276192,0.0068630673208350135,0.0123951033306685
71,0.03857276779387049,0.03802231857940801,0.005568607746645299,0.060170859441358956,0.04739558026356039,0.044883715798542834,0.033288696981096745,0.04174930151540475,0.01621469456148602,0.02580884506953528,0.046073558193298954,0.02446079364404988,0.02132645831125048,0.015508888026415488,0.005843445004317899,0.023671665009570252,0.019105598589121787,0.01736136160250948,0.015532049336635758,0.01742583237267155,0.016843138037510655,0.006857136842663958,0.012355419508007023
72,0.038487933329029396,0.03800096127302889,0.005042849522699999,0.06004813668284583,0.04725387614353232,0.04478316920132349,0.03314639673301668,0.04164661816314419,0.016043074520919923,0.02571839513031577,0.0460303689801157,0.024307072707103437,0.021178112782908532,0.01535376951291319,0.005828585672601733,0.023553043309361713,0.019062268955579373,0.01725074207430352,0.015395871049844499,0.017412499869781627,0.016773052877902695,0.006775623102162543,0.012331047359619344
73,0.03846659953056259,0.0376255312175845,0.005016770604936,0.059982317740707614,0.04709700989814901,0.04470442951059022,0.03301421016427749,0.04154639973396083,0.0159507334738048,0.02551553993579943,0.045669726625968535,0.024245728192640512,0.021085013385082202,0.015283966814847607,0.005818390320401534,0.02346926004179067,0.018936025971597138,0.01721886835175164,0.015204331826129711,0.017257038571732837,0.016744168613775454,0.006766167207424542,0.012282143179944478
74,0.0382612131790413,0.037123030634644,0.004976621399578301,0.05987706591644818,0.04693885873264237,0.044571817070812404,0.032955946039472626,0.041418181059613354,0.017233327901451687,0.025390747294020598,0.04543534806084583,0.0242188458647796,0.02099780155472294,0.015202237074813118,0.005649894068200367,0.02341960792778815,0.01887065038168155,0.01718179157973366,0.01794502199336938,0.017232861117018224,0.016685295370378654,0.006709214219023428,0.012206449809561867
75,0.0380072806598652,0.03715644247858751,,0.05973389328545946,0.046680696532619935,0.04447777637074979,0.03273157139555718,0.04122015578324765,0.017201916331896012,0.025368211937328737,0.045394952589114634,0.02413505601679708,0.0208572583437392,0.01514093938450071,0.005630077821835634,0.02323277104372421,0.018813321946445676,0.017088035728804712,0.017863508386102202,0.017232912614638187,0.016596895866709364,0.0066854694517143294,0.012235949087144636
76,0.036916058488847,0.03699590554477989,,0.059702523909600395,0.04619853713893147,0.04437491229482086,0.032558146144629534,0.041082286226395676,0.017187191547258764,0.02515130502695438,0.04538905582386128,0.02407663458253404,0.020809718118459077,0.015092196517250347,0.005612074171203733,0.023208226378800323,0.018732917100854063,0.0170576340650477,0.017859730770041122,0.017185867480767086,0.016470137762251265,0.0064534639108851,0.012169889713024212
77,0.03625327301695651,0.0366605364510113,,0.059328984246721686,0.04605915873703157,0.043995480301758746,0.03241295592368492,0.040920275378946824,0.017093215293485436,0.025086379223988025,0.04523523478627714,0.02262055219508023,0.02073344644392127,0.015048068634995448,0.0054004065817613335,0.023156305972437088,0.020818902061877555,0.01687708689785476,0.017779120538349135,0.018849667232123002,0.016463361102071247,0.006235167653181842,0.012128128698098522
78,0.0362174957563875,0.0366402969941863,,0.05913340496155134,0.0462271158535276,0.0437615001108368,0.03227330552766243,0.04067398841240915,0.016989146836424662,0.025000391565014567,0.044818880267299376,0.024558850876712824,0.020675182251329895,0.014967525609636451,0.0053923889872249005,0.02302565831668424,0.023631624175354134,0.01683573392560576,0.017682197000602435,0.018600186754519316,0.01619859948780756,0.005985710277863672,0.012063222683061479
79,0.0362162317186217,0.036190271783987905,,0.05891852052434424,0.04598725974679214,0.04349589443065086,0.03221295536931458,0.04031553438076236,0.016905313516697464,0.024974398094204132,0.044665691715604,0.02457754774839961,0.02049038119228508,0.014869951115484776,0.0053561271582491,0.023015903067786475,0.0235160457410112,0.01679504220825229,0.01759754162915234,0.018551902028258543,0.016137322441372066,0.005973456106768457,0.01199338663574292
80,0.036200274302014,0.0365146540291476,,0.058501684198814755,0.045880555863769004,0.04336970910979401,0.03214262035570934,0.04009176439876372,0.01676348171715456,0.02483272795030706,0.044352827754675,0.0245535430779913,0.02031848931509726,0.014787517516514432,0.0053359037636763,0.022980570051887316,0.023445427342271934,0.01670428439546983,0.01752534124124851,0.0185007593034268,0.016121015679208334,0.005883538289170243,0.01199843019152861
81,0.03607659847515899,0.036001815596986696,,0.0582806957916649,0.045745683699406604,0.04311669971179313,0.032097837922812476,0.04010767233365512,0.016649121299845575,0.024709314935470166,0.0441726516268294,0.024475845272442107,0.020271393636088618,0.014750710318270627,0.005314608352916833,0.022941780881513864,0.023341012068822765,0.0166731990482056,0.017291739825937034,0.018412694014750826,0.016076603975348654,0.005855199131471886,0.011958607862226233
82,0.035992745540858094,0.03592568060012951,,0.05807019653785152,0.0456852187019246,0.043096903034098376,0.032002696254572485,0.03982020572364823,0.016634289917338736,0.02453990747020132,0.044004659025111886,0.024378653381063823,0.02019031692957401,0.01472158905531452,0.005275000607866,0.022932065149100497,0.023245599382358918,0.016608803751109603,0.0172105038544903,0.018374487167604474,0.016014438437450863,0.005832262839286286,0.011928821243795198
83,0.035971678840300704,0.03588351638648919,,0.057961663634518844,0.045437489695692945,0.042900305459292784,0.031841723751415404,0.03978312856528342,0.016527219193739173,0.02445837645288665,0.04389029119171842,0.024320035085728543,0.0201215323943667,0.014599122465000489,0.005272255343714334,0.0228579741302077,0.02310750546532485,0.016578311884332318,0.01714603251430886,0.018275743149330385,0.015964611415632456,0.005830094698016114,0.011906375708932545
84,0.035014426493631796,0.0358363248981165,,0.057622031780031766,0.04530554505473768,0.042559500596373624,0.0316595059900087,0.03956468521412534,0.016508108149072113,0.02436732736320279,0.043805136954452394,0.024286992940405278,0.020091630352567398,0.01446309617238764,0.005202532014717366,0.022827914029642463,0.02307910240294415,0.016532841083440643,0.017133649737375113,0.018164362247606515,0.015805418947686233,0.005810095826871528,0.011898158890658768
85,0.034943547858337906,0.0356189330717076,,0.0575317057950209,0.045079214329163494,0.042549540556658334,0.031528496413762694,0.03946288190983205,0.016374426484675537,0.02427833782998189,0.04356226798587923,0.02418572661029963,0.020041812742556543,0.014384244139246879,0.005198183435699034,0.0226657495248204,0.02286223715034058,0.01658050142414386,0.017058758228106003,0.0179493116132341,0.015719759907941,0.005691484238593043,0.011825371481780112
86,0.03468487471252969,0.034792092714275594,,0.057561507711326315,0.04504565202461851,0.047797555183664485,0.031449383751600016,0.03934999693158522,0.0163086559730884,0.024186230945040587,0.04347038934359483,0.024030628940186868,0.019989609205976658,0.014337767038761978,0.0051942981676572,0.022534807233811682,0.022573321831750898,0.0165385879747574,0.01882320972157787,0.017879109831887945,0.01570534130049909,0.005660534937282029,0.01175079058235649
87,0.03461383899143889,0.034636433444037794,,0.057424198429546464,0.044827269176248956,0.04765905915911135,0.031404601492342026,0.039171935303587445,0.016257946038448788,0.024101123482592666,0.0430712713296415,0.023974056247526576,0.019806352041641287,0.01426495613462131,0.005182002960318333,0.022450486187350502,0.02258983483107872,0.01642953519702723,0.018749772651800382,0.01771775197286053,0.015717394948057132,0.0056453789841266425,0.011219821835906578
88,0.034621984910156105,0.034485346260473795,,0.0573477225917495,0.044655226675447884,0.04746957448821315,0.031347900858763766,0.03913567633820479,0.015801053760438676,0.024036062098607168,0.04291650653219733,0.023897757085266657,0.01961718902875287,0.014137149292842415,0.005268425117243,0.022428926132888737,0.022497619658574868,0.01638173329745936,0.018712720817350786,0.0176696494612618,0.015706240982237357,0.005622522879749829,0.01108761718044929
89,0.03447239018647041,0.0346291549051042,,0.0570549891071236,0.04453794948998997,0.04725556369982892,0.031264013044847674,0.03907813884723844,0.017163077937613545,0.02399572447048467,0.04284033420986846,0.02379494923990856,0.01956347512936052,0.014116091349700603,0.0052495760289951,0.022345981192006314,0.02242293651248613,0.01634781172555011,0.01859185398215707,0.01748648379396266,0.015667937568179253,0.005615633595632371,0.011079182233786644
90,0.0343843440179799,0.033663451587298894,,0.05678901716335212,0.04438827893798707,0.04712102027241436,0.03108315471056221,0.038918909661913824,0.017139325597789187,0.023831771794955287,0.042666855557261664,0.023760470323869035,0.019487693412715494,0.014038582142940048,0.0055010796673265,0.022248147314825325,0.022381662553422832,0.01632746904292659,0.018430113507688885,0.017307755273311715,0.015649163538870123,0.005612224158638629,0.010980043628860877
91,0.03449943535722139,0.0336077792568883,,0.05654754308056296,0.04415335126309153,0.047093027342080214,0.031053577698692724,0.038724236575914235,0.016924676145439358,0.023765821071118822,0.0471349027164797,0.023564282350008382,0.01945206424378829,0.013973646936297579,0.0054896313728155,0.022210258755795787,0.022366400578509704,0.0162661731772059,0.018403112218896144,0.017274052363940456,0.015570472541033177,0.0055978820556986135,0.010951004143416923
92,0.034365886980788594,0.0336049338576589,,0.05640953103967564,0.044045725973612726,0.046942884119050406,0.030801053386133277,0.03838649494141148,0.01690598688667813,0.02371995310489159,0.05304327739202101,0.023475405404544524,0.01931671206539311,0.01386305542092807,0.0046838015439245,0.022203628175055515,0.022306130681917283,0.017389717790870854,0.018254132618262857,0.017116747637211615,0.015339995286784099,0.005561912334875557,0.010791821057446744
93,0.0340417924020891,0.0336041144756733,,0.05618910358772277,0.04402239108580933,0.04684520242538829,0.030692127838001383,0.038316632367511975,0.016852973597777744,0.02361205662656865,0.0529426088276334,0.023398970544014477,0.01908514340757206,0.0138207107748814,,0.022163072752378013,0.022282263029885018,0.01732738744340019,0.01815562132029214,0.01687931457952647,0.015293865677110921,0.0054875138431604575,0.011403531426355912
94,0.033865978603459405,0.0330468369237757,,0.05604416716394185,0.04385979914582632,0.04679116463406887,0.03066098069132739,0.03785759339896999,0.016821079699426585,0.02351376378858035,0.05279407153319463,0.02324947433354843,0.020592917494124213,0.01368203350430367,,0.022022449157322904,0.022175969028307266,0.017084901546905666,0.018183707280148315,0.018747839662721814,0.015226845869254432,0.005470716119431814,0.012348516855915414
95,0.03385832801972579,0.0330338305191406,,0.05593379268097937,0.04362213727661662,0.0466087231052494,0.030544574286630415,0.037760365383208164,0.016748364463822513,0.02333453828545146,0.05256008159890283,0.023204453229279113,0.02052035645918857,0.01366076522442165,,0.0219600581479155,0.0220612060043527,0.017050224033023247,0.018070057520738758,0.01860317123600075,0.015082159577621969,0.005458006423189901,0.0122988013066412
96,0.0333604837570864,0.03302708616693971,,0.05577076485619325,0.04345777374309126,0.0424192306549515,0.03051420164939276,0.03753981511886917,0.01670920262034276,0.023252259292198568,0.05245520597472405,0.023111131784572136,0.020439914425872924,0.01350115845331407,,0.02190337748575271,0.022005805702066283,0.017007102274351125,0.018038380939036886,0.018568890962260966,0.01498255857694241,0.005398879585821714,0.0122768112603656
97,0.0332606671160841,0.032937125546630905,,0.055626794012736056,0.043429144633864186,0.0422596603291953,0.030425781595261398,0.03733965838015947,0.016531208103975844,0.022960067494159908,0.05209590637259891,0.023053666665177608,0.02042095545744508,0.013386501888908239,,0.021845797332705575,0.021849847877318734,0.016971017471844842,0.017980378834566584,0.018516793296569817,0.014914452280295535,0.005267614808989,0.012194186632200744
98,0.0333149283915587,0.032907044669235705,,0.05547957728875278,0.04321898286701221,0.04205807571883006,0.03018310012341236,0.03718414562443712,0.01647825032482034,0.022882042848436628,0.052010214218391346,0.022984607011289366,0.020329031279386622,0.01540890388288945,,0.021769113199765426,0.021688647500620217,0.016914814544375933,0.0200271433197843,0.018486040755771035,0.014878195459930944,0.005372383554251466,0.013383142275555865
99,0.03326285117581109,0.0324543505718552,,0.055353949163936586,0.043088341434199214,0.04192387126984515,0.03005708693274543,0.037008983652576044,0.016435567689970728,0.02281034618307832,0.052013570450999316,0.022812451696142842,0.02032156935205358,0.015398268330293187,,0.02169475139881505,0.021666832736731534,0.016901464940481076,0.019905246349433286,0.01847061661650708,0.014866425488615978,0.005360161355699666,0.013367486739063952
100,0.03311070501067849,0.0322521312741365,,0.05521056380063549,0.04298465299154189,0.041763687150458084,0.029912418231059057,0.036921077764544924,0.016217321144851443,0.022669822572910316,0.05156557043121739,0.022656666243457066,0.020253226255783484,0.01537038683580394,,0.021607755298794603,0.021516451898435266,0.01676473629413989,0.019660506349601533,0.018415760825657986,0.014806622661666368,0.0053318897410376,0.013311187940552832
